DHID,Azimuth,Inclination,Depth
DDH287,23.2,-68.9,5.0
DDH287,23.5,-68.9,10.0
DDH287,23.4,-68.9,15.0
DDH287,23.4,-68.9,20.0
DDH287,23.3,-68.8,25.0
DDH287,23.5,-69.0,30.0
DDH287,23.5,-68.9,35.0
DDH287,23.4,-68.9,40.0
DDH287,23.5,-68.7,45.0
DDH287,23.2,-69.0,50.0
DDH287,23.5,-68.9,55.0
DDH287,23.3,-68.9,60.0
DDH287,23.3,-68.7,65.0
DDH288,340.8,-85.8,0.0
DDH288,340.9,-85.7,5.0
DDH288,341.1,-85.7,10.0
DDH288,341.0,-85.8,15.0
DDH288,340.8,-85.7,20.0
DDH288,341.0,-85.7,25.0
DDH288,340.9,-85.6,30.0
DDH288,340.9,-85.7,35.0
DDH288,340.7,-85.6,40.0
DDH288,340.9,-85.8,45.0
DDH288,341.0,-85.9,50.0
DDH288,340.9,-85.6,55.0
DDH288,341.0,-85.7,60.0
DDH288,341.0,-85.7,65.0
DDH288,340.8,-85.8,70.0
DDH288,340.6,-85.7,75.0
DDH288,340.9,-85.8,80.0
DDH289,88.0,-75.5,0.0
DDH289,88.1,-75.5,5.0
DDH289,88.0,-75.6,10.0
DDH289,88.3,-75.5,15.0
DDH289,88.3,-75.7,20.0
DDH289,88.3,-75.5,25.0
DDH289,88.3,-75.6,30.0
DDH289,88.1,-75.7,35.0
DDH289,88.0,-75.7,40.0
DDH289,88.3,-75.7,45.0
DDH289,88.3,-75.5,50.0
DDH289,88.1,-75.5,55.0
DDH289,88.0,-75.7,60.0
DDH289,88.2,-75.8,65.0
DDH289,88.2,-75.7,70.0
DDH289,88.0,-75.5,75.0
DDH289,87.9,-75.7,80.0
DDH289,88.2,-75.7,85.0
DDH289,88.2,-75.7,90.0
DDH289,88.2,-75.6,95.0
DDH289,87.9,-75.5,100.0
DDH289,88.0,-75.6,105.0
DDH289,87.9,-75.7,110.0
DDH289,88.0,-75.4,115.0
DDH289,88.2,-75.7,120.0
DDH289,87.9,-75.6,125.0
DDH289,88.0,-75.8,130.0
DDH289,88.1,-75.7,135.0
DDH289,87.8,-75.7,140.0
DDH289,88.2,-75.5,145.0
DDH289,88.1,-75.5,150.0
DDH289,87.9,-75.4,155.0
DDH289,88.1,-75.7,160.0
DDH289,87.9,-75.6,165.0
DDH289,88.0,-75.8,170.0
DDH289,87.9,-75.4,175.0
DDH289,87.8,-75.8,180.0
DDH289,88.1,-75.7,185.0
DDH290,294.9,-87.3,0.0
DDH290,294.7,-87.1,5.0
DDH290,294.7,-87.3,10.0
DDH290,294.7,-87.2,15.0
DDH290,294.7,-87.2,20.0
DDH290,294.8,-87.1,25.0
DDH290,294.8,-87.4,30.0
DDH290,294.7,-87.3,35.0
DDH290,294.9,-87.3,40.0
DDH290,294.6,-87.4,45.0
DDH290,294.7,-87.5,50.0
DDH290,294.7,-87.3,55.0
DDH290,294.5,-87.5,60.0
DDH290,294.6,-87.2,65.0
DDH290,294.5,-87.5,70.0
DDH290,294.9,-87.5,75.0
DDH290,294.8,-87.4,80.0
DDH290,294.6,-87.5,85.0
DDH290,294.6,-87.5,90.0
DDH290,294.7,-87.3,95.0
DDH290,294.9,-87.4,100.0
DDH290,294.9,-87.2,105.0
DDH290,294.6,-87.5,110.0
DDH290,294.7,-87.3,115.0
DDH290,294.7,-87.2,120.0
DDH290,294.8,-87.4,125.0
DDH290,294.6,-87.6,130.0
DDH290,294.9,-87.4,135.0
DDH290,294.7,-87.4,140.0
DDH290,294.7,-87.5,145.0
DDH290,294.6,-87.3,150.0
DDH290,294.7,-87.6,155.0
DDH290,294.8,-87.6,160.0
DDH290,294.6,-87.5,165.0
DDH290,294.6,-87.3,170.0
DDH290,294.6,-87.5,175.0
DDH290,294.6,-87.4,180.0
DDH291,352.6,-60.4,0.0
DDH291,352.4,-60.5,5.0
DDH291,352.5,-60.3,10.0
DDH291,352.5,-60.5,15.0
DDH291,352.5,-60.3,20.0
DDH291,352.2,-60.5,25.0
DDH291,352.4,-60.4,30.0
DDH291,352.4,-60.2,35.0
DDH291,352.4,-60.2,40.0
DDH292,8.1,-69.1,0.0
DDH292,8.1,-69.4,5.0
DDH292,7.9,-69.2,10.0
DDH292,7.8,-69.2,15.0
DDH292,7.9,-69.1,20.0
DDH292,7.8,-69.4,25.0
DDH292,7.8,-69.4,30.0
DDH292,7.9,-69.4,35.0
DDH292,7.8,-69.2,40.0
DDH292,7.8,-69.1,45.0
DDH292,8.1,-69.3,50.0
DDH292,7.8,-69.3,55.0
DDH292,8.0,-69.4,60.0
DDH293,1.1,-81.2,0.0
DDH293,1.0,-81.0,5.0
DDH293,0.8,-80.9,10.0
DDH293,1.0,-81.1,15.0
DDH293,1.2,-81.0,20.0
DDH293,0.9,-81.1,25.0
DDH293,1.0,-81.2,30.0
DDH293,0.8,-80.9,35.0
DDH293,1.2,-80.9,40.0
DDH293,1.1,-80.9,45.0
DDH293,0.8,-81.0,50.0
DDH293,1.1,-81.0,55.0
DDH293,1.1,-81.0,60.0
DDH293,1.2,-81.0,65.0
DDH294,21.7,-84.7,0.0
DDH294,21.5,-84.8,5.0
DDH294,21.7,-84.7,10.0
DDH294,21.5,-84.7,15.0
DDH294,21.6,-84.9,20.0
DDH294,21.5,-85.0,25.0
DDH294,21.6,-84.8,30.0
DDH294,21.6,-84.9,35.0
DDH294,21.4,-84.7,40.0
DDH294,21.4,-84.9,45.0
DDH294,21.5,-84.7,50.0
DDH294,21.6,-84.9,55.0
DDH294,21.7,-84.8,60.0
DDH294,21.6,-84.9,65.0
DDH294,21.8,-84.9,70.0
DDH295,335.8,-75.0,0.0
DDH295,335.6,-75.0,5.0
DDH295,335.6,-75.0,10.0
DDH295,336.0,-74.8,15.0
DDH295,335.8,-74.9,20.0
DDH295,335.8,-74.7,25.0
DDH295,335.8,-74.8,30.0
DDH295,335.7,-75.0,35.0
DDH295,335.8,-74.8,40.0
DDH295,335.8,-75.0,45.0
DDH295,335.9,-74.8,50.0
DDH295,335.7,-75.0,55.0
DDH295,335.6,-74.7,60.0
DDH295,335.7,-74.7,65.0
DDH295,335.5,-74.8,70.0
DDH295,335.6,-74.9,75.0
DDH295,335.6,-74.6,80.0
DDH295,335.5,-74.7,85.0
DDH295,335.5,-74.7,90.0
DDH295,335.8,-74.9,95.0
DDH295,335.6,-74.7,100.0
DDH295,335.6,-74.9,105.0
DDH295,335.6,-74.6,110.0
DDH295,335.5,-74.7,115.0
DDH295,335.6,-74.9,120.0
DDH295,335.7,-74.9,125.0
DDH295,335.5,-74.9,130.0
DDH295,335.6,-74.6,135.0
DDH295,335.5,-74.6,140.0
DDH295,335.6,-74.6,145.0
DDH295,335.7,-74.6,150.0
DDH295,335.6,-74.7,155.0
DDH295,335.7,-74.5,160.0
DDH295,335.8,-74.8,165.0
DDH295,335.8,-74.7,170.0
DDH295,335.7,-74.8,175.0
DDH295,335.8,-74.7,180.0
DDH296,285.9,-79.1,0.0
DDH296,285.8,-79.2,5.0
DDH296,286.0,-79.0,10.0
DDH296,285.8,-78.9,15.0
DDH296,286.0,-79.0,20.0
DDH296,285.8,-79.0,25.0
DDH296,286.0,-78.9,30.0
DDH296,285.8,-78.8,35.0
DDH296,285.8,-78.9,40.0
DDH296,285.7,-79.1,45.0
DDH296,286.1,-79.2,50.0
DDH296,285.9,-79.0,55.0
DDH296,286.0,-78.9,60.0
DDH296,286.0,-79.1,65.0
DDH296,286.0,-78.9,70.0
DDH296,286.1,-79.1,75.0
DDH296,285.8,-79.0,80.0
DDH296,285.8,-79.1,85.0
DDH296,286.0,-79.0,90.0
DDH296,285.7,-79.0,95.0
DDH296,286.1,-78.8,100.0
DDH296,286.0,-78.8,105.0
DDH296,285.7,-79.0,110.0
DDH296,285.9,-79.0,115.0
DDH296,286.1,-79.1,120.0
DDH296,285.7,-79.0,125.0
DDH296,285.7,-79.0,130.0
DDH296,285.8,-78.8,135.0
DDH296,286.1,-78.8,140.0
DDH296,285.8,-78.8,145.0
DDH296,285.9,-79.0,150.0
DDH296,285.9,-78.7,155.0
DDH297,309.5,-82.7,0.0
DDH297,309.2,-82.8,5.0
DDH297,309.5,-82.6,10.0
DDH297,309.4,-82.5,15.0
DDH297,309.2,-82.6,20.0
DDH297,309.3,-82.7,25.0
DDH297,309.3,-82.9,30.0
DDH297,309.4,-82.6,35.0
DDH297,309.5,-82.5,40.0
DDH297,309.1,-82.8,45.0
DDH297,309.1,-82.5,50.0
DDH297,309.1,-82.5,55.0
DDH297,309.3,-82.7,60.0
DDH297,309.3,-82.6,65.0
DDH297,309.2,-82.4,70.0
DDH297,309.2,-82.6,75.0
DDH297,309.4,-82.8,80.0
DDH297,309.2,-82.5,85.0
DDH297,309.2,-82.5,90.0
DDH297,309.2,-82.5,95.0
DDH297,309.2,-82.5,100.0
DDH297,309.4,-82.5,105.0
DDH297,309.4,-82.5,110.0
DDH297,309.2,-82.7,115.0
DDH297,309.2,-82.5,120.0
DDH297,309.3,-82.4,125.0
DDH297,309.4,-82.6,130.0
DDH297,309.4,-82.4,135.0
DDH297,309.2,-82.4,140.0
DDH297,309.2,-82.5,145.0
DDH297,309.2,-82.7,150.0
DDH298,328.5,-80.4,0.0
DDH298,328.4,-80.1,5.0
DDH298,328.5,-80.3,10.0
DDH298,328.2,-80.2,15.0
DDH298,328.5,-80.3,20.0
DDH299,65.9,-72.1,0.0
DDH299,65.7,-72.0,5.0
DDH299,65.9,-72.0,10.0
DDH299,66.0,-72.2,15.0
DDH299,66.1,-72.2,20.0
DDH300,31.6,-59.1,0.0
DDH300,31.3,-59.4,5.0
DDH300,31.2,-59.4,10.0
DDH300,31.2,-59.0,15.0
DDH300,31.2,-59.3,20.0
DDH301,35.9,-46.5,0.0
DDH301,35.7,-46.4,5.0
DDH301,35.8,-46.4,10.0
DDH301,35.7,-46.4,15.0
DDH301,35.9,-46.2,20.0
DDH301,35.7,-46.5,25.0
DDH301,35.6,-46.5,30.0
DDH301,35.6,-46.2,35.0
DDH301,35.6,-46.4,40.0
DDH301,35.6,-46.2,45.0
DDH301,35.6,-46.1,50.0
DDH301,35.8,-46.3,55.0
DDH301,35.8,-46.3,60.0
DDH301,35.8,-46.4,65.0
DDH301,35.8,-46.3,70.0
DDH301,35.7,-46.3,75.0
DDH301,35.7,-46.3,80.0
DDH301,35.6,-46.1,85.0
DDH302,9.6,-51.7,0.0
DDH302,9.7,-51.4,5.0
DDH302,9.4,-51.3,10.0
DDH302,9.6,-51.5,15.0
DDH302,9.5,-51.4,20.0
DDH302,9.8,-51.4,25.0
DDH302,9.4,-51.3,30.0
DDH302,9.8,-51.2,35.0
DDH302,9.4,-51.3,40.0
DDH302,9.5,-51.5,45.0
DDH302,9.7,-51.2,50.0
DDH302,9.7,-51.3,55.0
DDH302,9.5,-51.4,60.0
DDH302,9.5,-51.3,65.0
DDH302,9.6,-51.5,70.0
DDH302,9.7,-51.4,75.0
DDH302,9.7,-51.4,80.0
DDH303,346.4,-81.3,0.0
DDH303,346.4,-81.4,5.0
DDH303,346.4,-81.5,10.0
DDH303,346.2,-81.3,15.0
DDH303,346.3,-81.2,20.0
DDH303,346.4,-81.3,25.0
DDH303,346.4,-81.3,30.0
DDH303,346.2,-81.2,35.0
DDH303,346.1,-81.3,40.0
DDH303,346.4,-81.4,45.0
DDH303,346.4,-81.4,50.0
DDH303,346.2,-81.4,55.0
DDH303,346.1,-81.4,60.0
DDH303,346.1,-81.6,65.0
DDH303,346.3,-81.3,70.0
DDH303,346.2,-81.3,75.0
DDH303,346.2,-81.4,80.0
DDH303,346.1,-81.3,85.0
DDH303,346.4,-81.5,90.0
DDH303,346.3,-81.4,95.0
DDH304,6.1,-65.9,0.0
DDH304,6.1,-65.6,5.0
DDH304,6.4,-65.7,10.0
DDH304,6.3,-65.6,15.0
DDH304,6.4,-65.9,20.0
DDH304,6.1,-65.8,25.0
DDH304,6.3,-65.6,30.0
DDH304,6.1,-65.8,35.0
DDH304,6.0,-65.7,40.0
DDH304,6.1,-65.7,45.0
DDH304,6.4,-65.6,50.0
DDH304,6.4,-65.6,55.0
DDH304,6.3,-65.6,60.0
DDH304,6.1,-65.6,65.0
DDH304,6.3,-65.8,70.0
DDH304,6.4,-65.5,75.0
DDH304,6.2,-65.7,80.0
DDH304,6.4,-65.7,85.0
DDH305,98.2,-78.6,0.0
DDH305,98.0,-78.8,5.0
DDH305,98.3,-78.5,10.0
DDH305,98.2,-78.8,15.0
DDH305,98.3,-78.6,20.0
DDH305,98.1,-78.9,25.0
DDH305,98.0,-78.6,30.0
DDH305,98.2,-78.6,35.0
DDH305,98.3,-78.8,40.0
DDH305,98.2,-78.8,45.0
DDH305,98.1,-78.7,50.0
DDH305,98.2,-78.8,55.0
DDH305,98.2,-78.8,60.0
DDH305,98.3,-78.8,65.0
DDH305,98.1,-78.8,70.0
DDH305,98.4,-78.8,75.0
DDH305,98.3,-78.9,80.0
DDH305,98.1,-78.7,85.0
DDH305,98.2,-78.9,90.0
DDH305,98.2,-78.9,95.0
DDH305,98.3,-78.7,100.0
DDH305,98.0,-78.9,105.0
DDH305,98.0,-78.8,110.0
DDH305,98.4,-78.7,115.0
DDH305,98.2,-78.8,120.0
DDH305,98.2,-78.7,125.0
DDH305,98.4,-79.0,130.0
DDH305,98.3,-79.0,135.0
DDH305,98.2,-78.9,140.0
DDH305,98.4,-78.8,145.0
DDH305,98.1,-78.7,150.0
DDH305,98.1,-78.9,155.0
DDH306,317.5,-76.7,0.0
DDH306,317.5,-76.8,5.0
DDH306,317.6,-76.6,10.0
DDH306,317.3,-76.6,15.0
DDH306,317.4,-76.8,20.0
DDH307,295.2,-80.8,0.0
DDH307,295.4,-80.7,5.0
DDH307,295.4,-80.6,10.0
DDH307,295.2,-80.7,15.0
DDH307,295.1,-80.9,20.0
DDH307,295.3,-80.8,25.0
DDH307,295.4,-80.9,30.0
DDH307,295.4,-80.6,35.0
DDH307,295.3,-80.6,40.0
DDH307,295.4,-80.7,45.0
DDH307,295.5,-80.8,50.0
DDH307,295.3,-80.7,55.0
DDH307,295.4,-80.8,60.0
DDH307,295.2,-80.8,65.0
DDH307,295.2,-80.6,70.0
DDH307,295.3,-80.7,75.0
DDH307,295.1,-80.6,80.0
DDH307,295.3,-80.5,85.0
DDH307,295.3,-80.4,90.0
DDH307,295.1,-80.6,95.0
DDH307,295.4,-80.7,100.0
DDH307,295.3,-80.4,105.0
DDH307,295.3,-80.5,110.0
DDH307,295.2,-80.5,115.0
DDH307,295.2,-80.4,120.0
DDH307,295.3,-80.3,125.0
DDH307,295.1,-80.3,130.0
DDH308,70.1,-85.0,0.0
DDH308,70.2,-85.2,5.0
DDH308,70.1,-85.2,10.0
DDH308,70.3,-85.1,15.0
DDH308,70.2,-85.1,20.0
DDH308,70.1,-85.4,25.0
DDH308,70.3,-85.1,30.0
DDH308,70.2,-85.1,35.0
DDH308,70.3,-85.4,40.0
DDH308,70.5,-85.3,45.0
DDH308,70.1,-85.0,50.0
DDH308,70.3,-85.4,55.0
DDH308,70.2,-85.4,60.0
DDH308,70.3,-85.1,65.0
DDH308,70.4,-85.2,70.0
DDH308,70.5,-85.2,75.0
DDH308,70.4,-85.1,80.0
DDH308,70.3,-85.4,85.0
DDH308,70.5,-85.5,90.0
DDH308,70.4,-85.3,95.0
DDH308,70.2,-85.3,100.0
DDH308,70.5,-85.3,105.0
DDH308,70.5,-85.5,110.0
DDH308,70.1,-85.4,115.0
DDH309,323.2,-74.5,0.0
DDH309,323.2,-74.3,5.0
DDH309,322.9,-74.2,10.0
DDH309,323.1,-74.5,15.0
DDH309,323.1,-74.4,20.0
DDH309,323.1,-74.4,25.0
DDH309,323.1,-74.5,30.0
DDH309,323.2,-74.3,35.0
DDH309,323.2,-74.2,40.0
DDH309,323.2,-74.5,45.0
DDH309,323.0,-74.4,50.0
DDH309,323.0,-74.3,55.0
DDH309,323.1,-74.3,60.0
DDH309,323.0,-74.2,65.0
DDH309,322.9,-74.4,70.0
DDH309,323.1,-74.3,75.0
DDH309,323.2,-74.2,80.0
DDH309,323.1,-74.5,85.0
DDH309,323.2,-74.4,90.0
DDH309,323.3,-74.5,95.0
DDH309,323.2,-74.5,100.0
DDH309,323.0,-74.3,105.0
DDH309,323.0,-74.2,110.0
DDH309,323.3,-74.2,115.0
DDH310,51.2,-82.9,0.0
DDH310,51.4,-83.1,5.0
DDH310,51.2,-83.2,10.0
DDH310,51.3,-83.2,15.0
DDH310,51.4,-83.0,20.0
DDH310,51.1,-83.1,25.0
DDH310,51.3,-83.2,30.0
DDH310,51.2,-83.2,35.0
DDH310,51.1,-82.9,40.0
DDH310,51.2,-83.0,45.0
DDH310,51.4,-83.1,50.0
DDH310,51.3,-82.9,55.0
DDH310,51.3,-82.9,60.0
DDH310,51.3,-82.9,65.0
DDH310,51.4,-83.1,70.0
DDH310,51.4,-82.9,75.0
DDH310,51.2,-83.2,80.0
DDH310,51.2,-83.1,85.0
DDH310,51.5,-83.0,90.0
DDH310,51.5,-83.2,95.0
DDH310,51.2,-83.1,100.0
DDH310,51.5,-82.9,105.0
DDH310,51.4,-83.1,110.0
DDH311,312.9,-75.8,0.0
DDH311,312.8,-76.1,5.0
DDH311,313.0,-75.9,10.0
DDH311,313.1,-75.9,15.0
DDH311,312.9,-75.9,20.0
DDH311,312.9,-75.8,25.0
DDH311,313.0,-75.9,30.0
DDH311,313.1,-75.9,35.0
DDH311,313.1,-75.9,40.0
DDH311,313.1,-75.9,45.0
DDH311,312.8,-75.8,50.0
DDH311,312.9,-76.2,55.0
DDH311,312.8,-75.8,60.0
DDH311,312.9,-76.0,65.0
DDH311,312.8,-76.1,70.0
DDH311,312.9,-76.1,75.0
DDH311,313.0,-76.0,80.0
DDH311,312.9,-75.8,85.0
DDH311,313.0,-75.8,90.0
DDH311,313.0,-75.9,95.0
DDH311,313.0,-75.8,100.0
DDH311,313.0,-76.2,105.0
DDH311,313.2,-75.9,110.0
DDH311,313.0,-76.0,115.0
DDH311,313.1,-75.9,120.0
DDH312,52.7,-70.7,0.0
DDH312,52.6,-70.4,5.0
DDH312,52.8,-70.4,10.0
DDH312,52.6,-70.6,15.0
DDH312,52.6,-70.4,20.0
DDH312,52.9,-70.6,25.0
DDH312,52.9,-70.4,30.0
DDH312,52.7,-70.7,35.0
DDH312,52.7,-70.6,40.0
DDH312,52.6,-70.4,45.0
DDH312,52.8,-70.6,50.0
DDH312,52.6,-70.7,55.0
DDH312,52.9,-70.3,60.0
DDH312,52.9,-70.6,65.0
DDH312,52.9,-70.5,70.0
DDH312,52.5,-70.7,75.0
DDH313,316.0,-78.1,0.0
DDH313,315.7,-78.0,5.0
DDH313,315.8,-78.1,10.0
DDH313,316.0,-78.0,15.0
DDH313,315.7,-78.1,20.0
DDH313,315.8,-78.1,25.0
DDH313,315.8,-77.9,30.0
DDH313,315.8,-77.9,35.0
DDH313,315.9,-78.0,40.0
DDH313,315.7,-78.1,45.0
DDH313,315.9,-78.2,50.0
DDH313,316.0,-78.0,55.0
DDH313,315.8,-78.2,60.0
DDH313,315.9,-78.2,65.0
DDH313,315.7,-77.9,70.0
DDH314,46.6,-82.1,0.0
DDH314,46.4,-82.4,5.0
DDH314,46.8,-82.3,10.0
DDH314,46.8,-82.2,15.0
DDH314,46.6,-82.4,20.0
DDH314,46.7,-82.5,25.0
DDH314,46.8,-82.2,30.0
DDH314,46.6,-82.3,35.0
DDH314,46.6,-82.3,40.0
DDH314,46.6,-82.4,45.0
DDH314,46.8,-82.4,50.0
DDH314,46.6,-82.5,55.0
DDH314,46.7,-82.6,60.0
DDH314,46.5,-82.4,65.0
DDH314,46.6,-82.6,70.0
DDH314,46.5,-82.4,75.0
DDH314,46.6,-82.6,80.0
DDH315,15.7,-46.2,0.0
DDH315,15.9,-46.3,5.0
DDH315,15.9,-46.0,10.0
DDH315,16.1,-45.9,15.0
DDH315,15.8,-46.0,20.0
DDH315,16.0,-46.0,25.0
DDH315,16.0,-46.3,30.0
DDH315,16.0,-46.3,35.0
DDH315,16.0,-46.2,40.0
DDH315,15.8,-46.3,45.0
DDH315,16.0,-46.4,50.0
DDH315,15.8,-46.3,55.0
DDH315,16.1,-46.3,60.0
DDH316,20.9,-75.6,0.0
DDH316,20.8,-75.5,5.0
DDH316,21.0,-75.5,10.0
DDH316,20.9,-75.7,15.0
DDH316,21.0,-75.7,20.0
DDH316,20.9,-75.5,25.0
DDH316,20.9,-75.5,30.0
DDH316,20.9,-75.7,35.0
DDH316,20.7,-75.6,40.0
DDH316,20.7,-75.6,45.0
DDH316,20.7,-75.5,50.0
DDH316,20.9,-75.5,55.0
DDH316,20.9,-75.5,60.0
DDH316,20.8,-75.7,65.0
DDH316,20.7,-75.6,70.0
DDH316,21.0,-75.7,75.0
DDH316,21.0,-75.9,80.0
DDH316,20.8,-75.8,85.0
DDH316,20.8,-75.9,90.0
DDH316,20.8,-75.8,95.0
DDH316,21.0,-75.8,100.0
DDH316,20.9,-75.8,105.0
DDH316,20.9,-75.7,110.0
DDH316,20.7,-75.8,115.0
DDH316,20.7,-75.9,120.0
DDH316,20.7,-76.0,125.0
DDH316,21.0,-75.8,130.0
DDH316,20.6,-76.0,135.0
DDH316,20.7,-75.8,140.0
DDH317,288.2,-76.5,0.0
DDH317,288.1,-76.4,5.0
DDH317,288.1,-76.7,10.0
DDH317,288.0,-76.6,15.0
DDH317,288.1,-76.6,20.0
DDH317,287.8,-76.5,25.0
DDH317,287.9,-76.8,30.0
DDH317,288.1,-76.7,35.0
DDH317,288.1,-76.6,40.0
DDH317,288.2,-76.6,45.0
DDH317,287.9,-76.7,50.0
DDH317,288.2,-76.5,55.0
DDH317,287.9,-76.6,60.0
DDH317,288.2,-76.5,65.0
DDH317,288.1,-76.8,70.0
DDH317,288.1,-76.6,75.0
DDH317,288.2,-76.8,80.0
DDH317,288.2,-76.5,85.0
DDH317,287.9,-76.6,90.0
DDH317,288.0,-76.7,95.0
DDH317,288.0,-76.6,100.0
DDH317,288.0,-76.9,105.0
DDH317,287.9,-76.8,110.0
DDH317,288.1,-76.6,115.0
DDH317,288.1,-76.8,120.0
DDH317,288.0,-76.7,125.0
DDH317,287.9,-76.7,130.0
DDH317,288.0,-76.8,135.0
DDH317,288.0,-76.9,140.0
DDH317,287.9,-76.6,145.0
DDH317,288.0,-76.7,150.0
DDH317,288.3,-76.7,155.0
DDH317,288.2,-76.6,160.0
DDH317,288.0,-76.6,165.0
DDH318,7.7,-49.5,0.0
DDH318,7.7,-49.4,5.0
DDH318,7.7,-49.6,10.0
DDH318,7.8,-49.7,15.0
DDH318,7.8,-49.6,20.0
DDH318,7.9,-49.6,25.0
DDH318,7.8,-49.7,30.0
DDH318,7.6,-49.5,35.0
DDH318,7.8,-49.7,40.0
DDH318,8.0,-49.4,45.0
DDH318,8.0,-49.5,50.0
DDH318,7.9,-49.7,55.0
DDH318,8.0,-49.7,60.0
DDH318,7.7,-49.4,65.0
DDH318,7.9,-49.4,70.0
DDH318,7.9,-49.7,75.0
DDH318,7.7,-49.4,80.0
DDH318,7.9,-49.7,85.0
DDH318,7.7,-49.4,90.0
DDH318,7.9,-49.3,95.0
DDH318,7.7,-49.7,100.0
DDH319,354.0,-88.9,0.0
DDH319,354.1,-88.8,5.0
DDH319,354.3,-88.6,10.0
DDH319,354.0,-88.8,15.0
DDH319,354.0,-88.7,20.0
DDH319,354.3,-88.6,25.0
DDH319,354.3,-88.8,30.0
DDH319,354.0,-88.7,35.0
DDH319,354.2,-88.9,40.0
DDH319,354.1,-89.0,45.0
DDH319,354.0,-88.8,50.0
DDH319,354.1,-88.6,55.0
DDH319,354.2,-88.6,60.0
DDH319,354.3,-88.8,65.0
DDH319,354.3,-88.8,70.0
DDH319,354.3,-88.6,75.0
DDH319,354.1,-88.6,80.0
DDH319,354.2,-88.9,85.0
DDH319,354.3,-88.8,90.0
DDH319,354.2,-88.8,95.0
DDH319,354.3,-88.9,100.0
DDH319,354.3,-88.8,105.0
DDH319,354.2,-88.8,110.0
DDH319,354.4,-88.9,115.0
DDH319,354.1,-88.6,120.0
DDH319,354.1,-88.6,125.0
DDH319,354.2,-88.6,130.0
DDH319,354.3,-88.7,135.0
DDH319,354.4,-88.8,140.0
DDH319,354.1,-88.6,145.0
DDH319,354.2,-88.9,150.0
DDH319,354.3,-88.9,155.0
DDH319,354.4,-88.6,160.0
DDH320,5.4,-48.6,0.0
DDH320,5.4,-48.7,5.0
DDH320,5.4,-48.7,10.0
DDH320,5.6,-48.7,15.0
DDH320,5.7,-48.9,20.0
DDH320,5.5,-48.6,25.0
DDH321,20.6,-47.0,0.0
DDH321,20.3,-47.2,5.0
DDH321,20.6,-47.0,10.0
DDH321,20.7,-47.0,15.0
DDH321,20.3,-47.3,20.0
DDH321,20.3,-47.3,25.0
DDH322,78.0,-78.7,0.0
DDH322,78.1,-79.0,5.0
DDH322,78.2,-78.8,10.0
DDH322,78.1,-78.9,15.0
DDH322,78.0,-78.9,20.0
DDH323,31.7,-52.9,0.0
DDH323,31.9,-53.1,5.0
DDH323,32.1,-53.0,10.0
DDH323,32.1,-52.9,15.0
DDH323,32.1,-52.9,20.0
DDH323,32.0,-53.1,25.0
DDH324,10.0,-58.1,0.0
DDH324,9.9,-58.5,5.0
DDH324,9.8,-58.1,10.0
DDH324,9.9,-58.3,15.0
DDH324,9.9,-58.3,20.0
DDH325,78.9,-84.7,0.0
DDH325,79.0,-84.4,5.0
DDH325,78.7,-84.4,10.0
DDH325,78.8,-84.6,15.0
DDH325,78.8,-84.7,20.0
DDH325,78.7,-84.7,25.0
DDH325,78.8,-84.3,30.0
DDH325,78.8,-84.5,35.0
DDH325,78.9,-84.5,40.0
DDH325,79.0,-84.3,45.0
DDH325,79.0,-84.5,50.0
DDH325,78.8,-84.5,55.0
DDH325,79.1,-84.3,60.0
DDH325,79.2,-84.7,65.0
DDH325,78.9,-84.3,70.0
DDH325,79.2,-84.6,75.0
DDH325,78.8,-84.4,80.0
DDH325,79.0,-84.4,85.0
DDH326,77.4,-76.2,0.0
DDH326,77.6,-76.2,5.0
DDH326,77.2,-76.2,10.0
DDH326,77.5,-75.9,15.0
DDH326,77.6,-76.1,20.0
DDH326,77.5,-76.2,25.0
DDH326,77.6,-76.0,30.0
DDH326,77.5,-76.1,35.0
DDH326,77.2,-76.1,40.0
DDH326,77.3,-76.3,45.0
DDH326,77.3,-76.4,50.0
DDH326,77.2,-76.0,55.0
DDH326,77.2,-76.0,60.0
DDH326,77.2,-76.1,65.0
DDH326,77.3,-76.0,70.0
DDH326,77.5,-76.4,75.0
DDH326,77.4,-76.3,80.0
DDH327,30.9,-87.2,0.0
DDH327,30.5,-87.2,5.0
DDH327,30.9,-87.1,10.0
DDH327,30.7,-87.2,15.0
DDH327,30.7,-87.0,20.0
DDH327,30.7,-87.2,25.0
DDH327,30.6,-87.1,30.0
DDH327,30.7,-87.2,35.0
DDH327,30.6,-87.1,40.0
DDH327,30.9,-86.9,45.0
DDH327,30.6,-86.9,50.0
DDH327,30.8,-86.9,55.0
DDH327,30.7,-86.9,60.0
DDH327,30.7,-87.0,65.0
DDH327,30.7,-87.1,70.0
DDH327,30.8,-87.0,75.0
DDH327,31.0,-87.1,80.0
DDH327,30.8,-87.1,85.0
DDH328,355.0,-79.7,0.0
DDH328,355.0,-79.4,5.0
DDH328,354.7,-79.5,10.0
DDH328,354.8,-79.6,15.0
DDH328,355.1,-79.3,20.0
DDH328,355.0,-79.4,25.0
DDH328,355.0,-79.3,30.0
DDH328,354.8,-79.4,35.0
DDH328,354.8,-79.5,40.0
DDH328,355.0,-79.6,45.0
DDH328,354.9,-79.3,50.0
DDH328,355.0,-79.4,55.0
DDH328,354.7,-79.6,60.0
