DHID,depth,azimuth,dip
DH_181,250.0,97.812,-69.167
DH_181,255.0,97.719,-69.084
DH_181,260.0,97.051,-69.317
DH_181,265.0,96.565,-69.342
DH_181,270.0,97.18,-69.236
DH_181,274.982,97.488,-69.391
DH_181,279.965,96.777,-69.548
DH_182,0.0,90.0,-60.0
DH_182,4.955,90.128,-60.314
DH_182,9.909,89.844,-60.616
DH_182,14.864,88.942,-60.999
DH_182,20.0,88.789,-61.262
DH_182,25.0,89.551,-61.483
DH_182,30.0,89.292,-61.767
DH_182,35.0,89.472,-62.2
DH_182,40.0,89.179,-62.709
DH_182,45.0,89.222,-63.068
DH_182,50.0,89.264,-63.493
DH_182,55.0,89.123,-63.901
DH_182,60.0,89.699,-64.183
DH_182,65.0,90.231,-64.526
DH_182,70.0,91.097,-64.884
DH_182,75.0,90.353,-65.288
DH_182,80.0,91.323,-65.658
DH_182,85.0,93.898,-65.934
DH_182,90.0,93.39,-66.302
DH_182,95.0,91.533,-66.695
DH_182,100.0,92.32,-66.96
DH_182,105.0,92.593,-67.041
DH_182,110.0,90.91,-67.275
DH_182,115.0,91.427,-67.718
DH_182,120.0,92.924,-67.952
DH_182,125.0,91.242,-68.294
DH_182,130.0,89.992,-68.722
DH_182,135.0,90.399,-68.836
DH_182,140.0,90.142,-69.076
DH_182,145.0,90.99,-69.558
DH_182,150.0,90.651,-69.842
DH_182,155.0,90.133,-70.1
DH_182,160.0,91.485,-70.53
DH_182,165.0,91.046,-71.068
DH_182,170.0,91.376,-71.446
DH_182,175.0,92.937,-71.609
DH_182,180.0,91.761,-71.817
DH_182,185.0,91.579,-72.167
DH_182,190.0,91.95,-72.433
DH_182,195.0,92.216,-72.5
DH_182,200.0,92.351,-72.775
DH_182,205.0,92.713,-73.134
DH_182,210.0,92.522,-73.401
DH_182,215.0,92.281,-73.625
DH_182,220.0,91.805,-73.96
DH_182,225.0,90.983,-74.183
DH_182,230.0,91.009,-74.3
DH_182,235.0,91.857,-74.602
DH_182,240.0,93.348,-74.693
DH_182,244.955,95.052,-74.814
DH_182,249.909,94.885,-75.037
DH_182,254.864,94.047,-75.153
DH_182,259.818,94.335,-75.191
DH_182,264.773,91.995,-75.235
DH_182,270.0,87.824,-75.586
DH_182,275.0,87.873,-75.703
DH_182,280.0,90.152,-75.798
DH_182,284.955,88.911,-76.051
DH_182,289.909,87.183,-76.068
DH_182,295.0,88.276,-76.172
DH_182,300.0,89.991,-76.417
DH_182,305.0,90.406,-76.625
DH_182,310.0,90.508,-76.717
DH_182,315.0,91.555,-76.845
DH_182,320.0,91.48,-76.813
DH_182,324.955,90.125,-76.653
DH_183,0.0,89.0,-60.0
DH_183,5.0,91.45,-59.8
DH_183,10.0,91.302,-59.942
DH_183,15.0,90.959,-60.292
DH_183,20.0,91.075,-60.508
DH_183,25.0,91.449,-60.775
DH_183,30.0,91.558,-60.867
DH_183,35.0,91.211,-61.075
DH_183,40.0,90.834,-61.517
DH_183,45.0,90.46,-61.842
DH_183,50.0,90.624,-62.101
DH_183,55.0,90.374,-62.493
DH_183,60.0,90.189,-62.951
DH_183,65.0,91.171,-63.326
DH_183,70.0,91.534,-63.708
DH_183,75.0,91.549,-64.008
DH_183,80.0,91.617,-64.292
DH_183,85.0,90.488,-64.337
DH_183,90.0,89.983,-64.659
DH_183,95.0,90.823,-65.242
DH_183,100.0,91.299,-65.517
DH_183,105.0,91.191,-65.559
DH_183,110.0,90.645,-65.792
DH_183,115.0,90.533,-66.242
DH_183,120.0,90.559,-66.542
DH_183,125.0,90.887,-66.967
DH_183,130.0,91.391,-67.375
DH_183,135.0,91.409,-67.675
DH_183,140.0,91.184,-67.967
DH_183,145.0,90.884,-68.192
DH_183,150.0,90.725,-68.375
DH_183,155.0,91.083,-68.467
DH_183,160.0,90.841,-68.743
DH_183,165.0,91.212,-69.111
DH_183,170.0,91.901,-69.292
DH_183,175.0,91.227,-69.509
DH_183,180.0,91.611,-69.793
DH_183,185.0,92.474,-70.083
DH_183,190.0,92.368,-70.309
DH_183,195.0,92.686,-70.584
DH_183,200.0,93.159,-70.9
DH_183,205.0,92.942,-71.117
DH_183,210.0,92.9,-71.333
DH_183,215.0,92.9,-71.542
DH_183,220.0,92.355,-71.826
DH_183,225.0,88.442,-72.197
DH_183,230.0,87.397,-72.34
DH_183,235.0,90.718,-72.494
DH_183,240.0,91.302,-72.75
DH_183,245.0,91.158,-72.9
DH_183,250.0,91.498,-73.092
DH_183,255.0,92.197,-73.359
DH_183,260.0,92.284,-73.509
DH_183,265.0,92.224,-73.575
DH_183,270.0,92.484,-73.733
DH_183,275.0,92.416,-73.925
DH_183,280.0,92.966,-74.009
DH_183,285.0,93.805,-74.192
DH_183,290.0,94.324,-74.417
DH_183,295.0,94.483,-74.483
DH_184,0.0,88.0,-60.0
DH_184,5.0,92.353,-60.71
DH_184,10.0,93.141,-61.042
DH_184,15.0,92.841,-61.067
DH_184,20.0,91.862,-60.743
DH_184,25.0,91.59,-60.684
DH_184,30.0,91.833,-60.892
DH_184,35.0,91.524,-60.742
DH_184,40.0,91.167,-60.633
DH_184,45.0,90.057,-60.346
DH_184,50.0,88.268,-60.119
DH_184,55.0,87.862,-59.825
DH_184,60.0,87.87,-59.767
DH_184,65.0,86.939,-60.385
DH_184,70.0,86.333,-60.767
DH_184,75.0,86.425,-60.875
DH_184,80.0,86.266,-60.867
DH_184,85.0,86.149,-61.025
DH_184,90.0,86.608,-61.25
DH_184,95.0,86.249,-61.602
DH_184,100.0,85.774,-62.067
DH_184,105.0,86.241,-62.275
DH_184,110.0,85.259,-62.564
DH_184,115.0,84.75,-62.777
DH_184,120.0,87.006,-63.142
DH_184,125.0,84.122,-63.694
DH_184,130.0,83.372,-64.024
DH_184,135.0,86.698,-64.059
DH_184,140.0,86.464,-64.225
DH_184,145.0,86.75,-64.708
DH_184,150.0,86.7,-65.0
DH_184,155.0,86.459,-65.2
DH_184,160.0,86.69,-65.4
DH_184,165.0,87.199,-65.608
DH_184,170.0,87.391,-65.808
DH_184,175.0,86.821,-66.06
DH_184,180.0,88.825,-66.398
DH_184,185.0,92.555,-66.612
DH_184,190.0,91.843,-66.827
DH_184,195.0,90.658,-66.959
DH_184,200.0,90.752,-67.084
DH_184,205.0,91.64,-67.231
DH_184,210.0,92.314,-67.435
DH_184,215.0,91.931,-67.742
DH_184,220.0,92.4,-67.958
DH_184,225.0,92.5,-68.05
DH_185,0.0,87.0,-60.0
DH_185,10.0,87.519,-60.676
DH_185,20.0,87.874,-61.125
DH_185,30.0,88.219,-61.576
DH_185,40.0,88.574,-62.025
DH_185,50.0,88.918,-62.476
DH_185,60.0,89.274,-62.925
DH_185,70.0,89.618,-63.376
DH_185,80.0,89.974,-63.825
DH_185,90.0,90.318,-64.276
DH_185,100.0,90.674,-64.725
DH_185,110.0,91.018,-65.176
DH_185,120.0,91.373,-65.625
DH_185,130.0,91.717,-66.076
DH_185,140.0,92.073,-66.525
DH_185,150.0,92.417,-66.975
DH_185,160.0,92.773,-67.421
DH_185,170.0,93.117,-67.863
DH_185,180.0,93.3,-68.083
DH_186,0.0,87.0,-60.0
DH_186,7.0,87.41,-60.312
DH_186,14.0,87.954,-60.725
DH_186,21.0,86.153,-61.149
DH_186,28.0,89.995,-61.634
DH_186,35.0,90.072,-62.082
DH_186,42.0,90.309,-62.551
DH_186,49.0,91.465,-63.035
DH_186,56.0,90.64,-63.561
DH_186,62.944,91.607,-63.996
DH_186,69.889,92.27,-64.486
DH_186,76.833,92.375,-64.809
DH_186,84.0,89.164,-65.073
DH_186,90.944,88.971,-65.561
DH_186,97.889,91.535,-66.107
DH_186,105.0,91.227,-66.469
DH_186,112.0,93.073,-66.88
DH_186,119.0,95.014,-67.269
DH_186,126.0,95.491,-67.199
DH_186,133.0,92.421,-67.2
DH_186,140.0,95.979,-67.562
DH_186,147.0,95.024,-67.72
DH_186,154.0,94.859,-67.986
DH_186,160.944,95.099,-68.302
DH_186,168.0,95.348,-68.618
DH_186,175.0,95.594,-68.933
DH_186,182.0,95.832,-69.247
DH_186,188.944,96.082,-69.559
DH_186,195.889,96.324,-69.871
DH_186,202.833,96.56,-70.184
DH_186,209.778,96.817,-70.503
DH_186,217.0,97.062,-70.821
DH_186,223.944,97.299,-71.134
DH_186,230.889,97.551,-71.446
DH_186,237.833,97.79,-71.759
DH_186,244.778,97.917,-71.915
DH_187,0.0,90.0,-60.0
DH_187,4.958,89.857,-60.473
DH_187,9.917,89.996,-60.454
DH_187,14.875,89.602,-60.657
DH_187,19.833,88.156,-61.049
DH_187,24.792,87.331,-61.229
DH_187,29.75,88.353,-61.482
DH_187,34.708,89.184,-61.629
DH_187,39.667,87.893,-61.83
DH_187,44.625,87.85,-62.19
DH_187,49.583,89.726,-62.491
DH_187,55.0,88.98,-62.818
DH_187,60.0,88.999,-63.068
DH_187,65.0,89.708,-63.333
DH_187,70.0,90.44,-63.602
DH_187,75.0,90.538,-63.843
DH_187,80.0,90.216,-64.1
DH_187,85.0,91.305,-64.585
DH_187,90.0,91.641,-64.984
DH_187,95.0,91.547,-65.2
DH_187,100.0,91.536,-65.592
DH_187,105.0,91.134,-65.917
DH_187,110.0,91.416,-66.175
DH_187,115.0,91.402,-66.425
DH_187,120.0,91.504,-66.842
DH_187,125.0,91.587,-67.334
DH_187,130.0,91.731,-67.684
DH_187,135.0,92.068,-67.983
DH_187,140.0,91.547,-68.534
DH_187,145.0,91.741,-68.909
DH_187,150.0,92.009,-68.967
DH_187,155.0,92.121,-69.234
DH_187,160.0,92.174,-69.4
DH_187,165.0,92.532,-69.401
DH_187,170.0,93.142,-69.533
DH_187,175.0,93.588,-69.759
DH_187,180.0,94.831,-70.218
DH_187,185.0,95.178,-70.675
DH_187,190.0,95.415,-70.859
DH_187,195.0,95.86,-71.075
DH_187,200.0,96.053,-71.517
DH_187,205.0,96.156,-72.023
DH_187,209.958,95.891,-72.202
DH_187,214.917,96.212,-72.126
DH_187,219.875,96.361,-72.156
DH_187,224.833,95.427,-72.217
DH_187,229.792,94.735,-72.256
DH_187,234.75,95.395,-72.22
DH_187,240.0,95.842,-72.142
DH_187,245.0,95.999,-72.217
DH_187,250.0,96.67,-72.184
DH_187,255.0,97.216,-72.108
DH_187,259.958,97.373,-72.174
DH_187,264.917,97.425,-72.184
DH_187,269.875,95.936,-72.118
DH_187,274.833,95.679,-72.087
DH_187,279.792,97.615,-72.178
DH_187,284.75,97.924,-72.213
DH_187,289.708,97.666,-72.277
DH_187,294.667,97.727,-72.244
DH_187,299.625,98.672,-72.003
DH_187,305.0,99.633,-72.009
DH_187,310.0,100.15,-72.042
DH_187,315.0,100.433,-72.042
DH_187,320.0,98.022,-72.149
DH_187,325.0,97.856,-72.13
DH_187,330.0,100.532,-72.05
DH_187,335.0,100.693,-72.225
DH_187,340.0,100.358,-72.333
DH_187,345.0,99.96,-72.409
DH_187,350.0,99.783,-72.459
DH_187,354.958,99.898,-72.417
DH_188,0.0,87.0,-60.0
DH_188,5.048,89.178,-60.181
DH_188,10.095,89.363,-60.013
DH_188,15.143,88.9,-59.961
DH_188,20.19,88.164,-59.676
DH_188,25.238,88.802,-59.17
DH_188,30.286,90.24,-58.466
DH_188,35.333,91.301,-58.432
DH_188,40.0,91.591,-58.986
DH_188,45.048,91.809,-59.346
DH_188,50.095,92.438,-59.441
DH_188,55.143,92.1,-59.613
DH_188,60.19,92.127,-59.685
DH_188,65.238,92.416,-59.702
DH_188,70.286,91.865,-60.028
DH_188,75.333,93.269,-60.52
DH_188,80.381,93.575,-60.987
DH_188,85.429,92.944,-61.218
DH_188,90.476,92.69,-61.557
DH_188,96.0,92.286,-61.823
DH_188,101.048,92.039,-61.844
DH_188,106.095,91.36,-62.163
DH_188,111.143,91.598,-62.544
DH_188,116.19,92.287,-62.846
DH_188,121.238,91.504,-63.169
DH_188,126.286,91.681,-63.496
DH_188,131.0,91.504,-63.898
DH_188,136.0,91.264,-64.327
DH_188,141.0,90.951,-64.81
DH_188,146.0,89.724,-64.885
DH_188,151.0,90.984,-65.257
DH_188,156.0,91.946,-65.582
DH_188,161.0,91.808,-66.247
DH_188,166.0,91.865,-66.793
DH_188,171.0,92.322,-67.26
DH_188,176.0,91.811,-67.704
DH_188,181.0,92.329,-67.935
DH_188,186.0,92.259,-68.287
DH_188,191.0,91.411,-68.531
DH_188,196.0,91.129,-68.792
DH_188,201.0,91.522,-69.212
DH_188,206.0,91.311,-69.363
DH_188,211.0,89.168,-69.61
DH_188,216.0,88.117,-69.882
DH_188,221.0,90.545,-70.196
DH_188,226.048,91.641,-70.579
DH_188,231.095,90.456,-70.941
DH_188,236.143,94.038,-71.235
DH_188,241.19,95.801,-71.633
DH_188,246.238,97.285,-72.019
DH_188,251.286,96.408,-72.309
DH_188,256.0,95.885,-72.56
DH_188,261.0,96.302,-72.857
DH_188,266.0,95.773,-73.223
DH_188,271.0,93.767,-73.382
DH_188,276.048,94.529,-73.572
DH_188,281.095,94.325,-73.705
DH_188,286.0,96.412,-73.977
DH_188,291.0,96.103,-74.162
DH_188,296.0,95.656,-74.447
DH_188,301.0,96.446,-74.681
DH_188,306.0,96.9,-74.777
DH_188,311.048,99.439,-75.078
DH_188,316.095,100.633,-75.2
DH_189,0.0,87.0,-60.0
DH_189,4.858,90.592,-60.19
DH_189,9.715,91.443,-60.276
DH_189,14.573,91.766,-60.309
DH_189,19.0,92.633,-60.284
DH_189,23.858,93.23,-60.132
DH_189,28.715,91.752,-59.834
DH_189,34.0,90.811,-60.123
DH_189,38.858,93.706,-60.202
DH_189,43.715,94.732,-60.419
DH_189,48.573,95.203,-60.378
DH_189,53.43,97.793,-60.348
DH_189,58.288,94.822,-60.689
DH_189,63.145,92.215,-60.836
DH_189,68.003,91.959,-61.209
DH_189,72.86,91.809,-61.193
DH_189,77.718,94.13,-61.202
DH_189,83.0,91.365,-61.347
DH_189,87.858,92.073,-61.608
DH_189,92.715,91.324,-61.624
DH_189,98.0,92.38,-61.767
DH_189,102.858,90.564,-61.852
DH_189,107.715,90.251,-62.01
DH_189,112.573,89.321,-62.357
DH_189,117.0,91.194,-62.639
DH_189,122.0,92.518,-62.729
DH_189,126.858,92.284,-62.793
DH_189,131.715,92.236,-62.892
DH_190,0.0,87.0,-60.0
DH_190,4.98,90.652,-60.138
DH_190,9.959,90.106,-60.272
DH_190,14.939,89.666,-60.107
DH_190,19.918,89.852,-60.263
DH_190,24.898,89.804,-60.646
DH_190,29.878,89.591,-61.145
DH_190,35.0,89.06,-61.774
DH_190,39.98,88.451,-62.315
DH_190,44.959,88.392,-62.286
DH_190,49.939,88.107,-62.045
DH_190,54.918,87.93,-61.998
DH_190,59.898,87.866,-62.018
DH_190,64.878,87.652,-61.975
DH_190,69.857,87.06,-61.905
DH_190,74.837,86.978,-61.819
DH_190,79.816,87.202,-61.985
DH_190,84.796,86.749,-62.452
DH_190,89.776,87.086,-62.621
DH_190,94.755,87.024,-62.483
DH_190,99.735,87.07,-62.153
DH_190,105.0,87.692,-61.875
DH_190,110.0,87.434,-62.067
DH_190,115.0,87.092,-62.4
DH_190,120.0,87.15,-62.642
DH_190,125.0,86.752,-62.726
DH_190,130.0,87.467,-62.997
DH_190,135.0,87.636,-63.238
DH_190,140.0,86.558,-63.242
DH_190,145.0,86.402,-63.399
DH_190,149.98,85.866,-63.864
DH_190,154.959,85.663,-64.231
DH_190,159.939,83.561,-64.408
DH_190,164.918,82.601,-64.353
DH_190,169.898,83.927,-64.346
DH_190,174.878,82.403,-64.574
DH_190,179.857,81.937,-64.923
DH_190,184.837,82.957,-65.299
DH_190,189.816,82.834,-65.619
DH_190,194.796,82.917,-65.939
DH_190,199.776,83.12,-66.187
DH_190,205.0,83.176,-66.55
DH_190,210.0,82.761,-66.959
DH_190,215.0,84.159,-67.118
DH_190,220.0,85.9,-67.2
DH_190,224.98,85.875,-67.415
DH_190,229.959,84.403,-67.63
DH_190,234.939,84.046,-67.632
DH_190,239.918,85.244,-67.536
DH_191,0.0,90.0,-60.0
DH_191,7.955,91.023,-61.065
DH_191,16.0,92.193,-61.914
DH_191,24.0,91.635,-62.822
DH_191,32.0,91.457,-63.586
DH_191,40.0,91.55,-64.288
DH_191,48.0,92.362,-65.134
DH_191,56.0,92.653,-65.91
DH_191,64.0,93.012,-66.484
DH_191,72.0,93.604,-67.016
DH_191,80.0,93.42,-67.389
DH_191,88.0,94.153,-67.783
DH_191,95.955,94.417,-68.249
DH_191,104.0,94.77,-68.598
DH_191,112.0,94.925,-68.98
DH_191,120.0,95.339,-69.705
DH_191,128.0,95.029,-70.13
DH_191,136.0,95.185,-70.407
DH_191,144.0,95.558,-70.663
DH_191,152.0,96.931,-70.524
DH_191,160.0,97.056,-70.511
DH_191,168.0,95.788,-70.299
DH_191,176.0,96.029,-70.625
DH_191,184.0,96.304,-70.979
DH_191,192.0,96.591,-71.337
DH_191,200.0,96.865,-71.697
DH_191,208.0,97.149,-72.057
DH_191,216.0,97.428,-72.416
DH_191,223.955,97.701,-72.774
DH_191,231.909,97.987,-73.132
DH_191,239.864,98.258,-73.49
DH_191,247.818,98.541,-73.848
DH_191,255.773,98.819,-74.206
DH_191,263.727,99.091,-74.564
DH_191,271.682,99.379,-74.921
DH_191,279.636,99.649,-75.28
DH_191,287.591,99.932,-75.637
DH_191,295.545,100.219,-76.007
DH_191,304.0,100.5,-76.377
DH_191,312.0,100.79,-76.736
DH_191,319.955,101.058,-77.094
DH_191,327.909,101.342,-77.452
DH_191,335.864,101.621,-77.81
DH_191,343.818,101.767,-77.988
DH_192,0.0,87.0,-60.0
DH_192,5.002,89.666,-59.967
DH_192,10.0,90.017,-60.084
DH_192,15.0,90.325,-60.25
DH_192,20.0,90.35,-60.267
DH_192,25.0,89.382,-60.07
DH_192,30.0,89.305,-60.17
DH_192,35.0,90.98,-60.427
DH_192,40.0,91.308,-60.534
DH_192,45.0,91.056,-60.883
DH_192,50.0,91.722,-61.476
DH_192,55.002,92.142,-61.817
DH_192,60.004,92.847,-62.085
DH_192,65.0,92.838,-62.402
DH_192,70.0,92.207,-62.883
DH_192,75.0,92.193,-63.442
DH_192,80.0,92.166,-63.783
DH_192,85.0,92.598,-64.117
DH_192,90.002,92.726,-64.517
DH_192,95.004,92.691,-64.792
DH_192,100.0,93.276,-64.859
DH_192,105.0,93.567,-64.967
DH_192,110.002,93.184,-65.267
DH_192,115.004,92.378,-65.201
DH_192,120.006,92.222,-65.226
DH_192,125.008,92.808,-65.668
DH_192,130.01,93.649,-65.977
DH_192,135.0,93.86,-66.201
DH_192,140.0,93.325,-66.258
DH_192,145.0,93.465,-66.359
DH_192,150.002,93.353,-66.776
DH_192,155.004,92.833,-67.025
DH_192,160.006,92.889,-67.326
DH_192,165.008,93.059,-67.892
DH_192,170.0,92.083,-68.369
DH_192,175.002,91.412,-69.026
DH_192,180.004,91.799,-69.692
DH_192,185.006,91.549,-70.368
DH_192,190.008,90.292,-71.228
DH_192,195.0,89.029,-71.834
DH_192,200.0,87.946,-72.135
DH_192,205.0,87.96,-72.193
DH_192,210.002,87.497,-72.254
DH_192,215.004,85.866,-72.367
DH_192,220.006,86.173,-72.276
DH_192,225.008,85.736,-72.496
DH_192,230.0,84.459,-72.967
DH_192,235.0,84.846,-73.259
DH_192,240.0,85.366,-73.583
DH_192,245.0,87.297,-73.8
DH_192,250.0,87.856,-74.096
DH_192,255.0,86.194,-74.517
DH_192,260.0,86.164,-74.833
DH_192,265.0,86.376,-75.183
DH_192,270.0,86.655,-75.509
DH_192,275.0,87.05,-75.692
DH_192,280.0,86.747,-75.934
DH_192,285.002,87.482,-76.278
DH_192,290.004,88.874,-76.509
DH_192,295.006,89.15,-76.6
DH_193,0.0,87.0,-60.0
DH_193,5.034,90.463,-60.601
DH_193,10.069,90.266,-60.417
DH_193,15.103,89.518,-59.879
DH_193,20.138,89.249,-59.478
DH_193,25.172,89.431,-59.563
DH_193,30.207,89.211,-59.854
DH_193,35.241,89.219,-60.508
DH_193,40.0,88.982,-61.067
DH_193,45.034,88.692,-61.167
DH_193,50.069,88.709,-61.028
DH_193,55.103,88.647,-61.12
DH_193,60.138,88.381,-61.483
DH_193,65.172,87.993,-61.564
DH_193,70.207,87.245,-61.588
DH_193,75.241,86.139,-61.505
DH_193,80.276,84.855,-61.059
DH_193,85.31,83.847,-60.906
DH_193,90.345,83.335,-60.962
DH_193,95.379,83.407,-60.942
DH_193,100.0,83.567,-61.208
DH_193,105.0,83.95,-61.459
DH_193,110.0,84.209,-61.719
DH_193,115.034,83.974,-62.187
DH_193,120.069,84.038,-62.478
DH_193,125.103,84.613,-62.428
DH_193,130.138,84.429,-62.584
DH_193,135.172,83.552,-62.986
DH_193,140.207,83.069,-63.108
DH_193,145.241,82.888,-63.09
DH_193,150.276,82.511,-62.73
DH_193,155.31,82.452,-62.046
DH_193,160.345,80.496,-61.508
DH_193,165.379,79.295,-61.182
DH_193,170.414,79.592,-60.948
DH_193,175.0,79.113,-61.134
DH_193,180.0,78.524,-61.433
DH_193,185.034,78.408,-61.646
DH_193,190.069,78.641,-61.997
DH_193,195.103,78.807,-62.303
DH_193,200.0,78.526,-62.667
DH_193,205.0,78.358,-62.958
DH_193,210.0,78.068,-63.15
DH_193,215.0,77.22,-63.426
DH_193,220.0,77.396,-63.76
DH_193,225.0,77.677,-64.017
DH_193,230.0,77.745,-64.134
DH_193,235.034,77.912,-64.286
DH_193,240.069,78.674,-64.507
DH_193,245.103,78.57,-64.683
DH_193,250.138,78.678,-64.638
DH_193,255.172,80.192,-64.552
DH_193,260.0,80.608,-64.6
DH_193,265.0,80.292,-64.684
DH_193,270.0,80.241,-64.833
DH_193,275.0,80.475,-64.933
DH_193,280.0,80.944,-65.001
DH_193,285.034,81.367,-65.05
DH_193,290.069,81.367,-65.05
DH_194,0.0,90.5,-60.0
DH_194,5.1,92.026,-59.905
DH_194,10.2,92.593,-60.006
DH_194,15.0,93.083,-60.192
DH_194,20.0,92.726,-60.285
DH_194,25.0,92.208,-60.508
DH_194,30.0,92.608,-60.742
DH_194,35.0,92.33,-61.051
DH_194,40.0,91.402,-61.509
DH_194,45.0,91.398,-61.884
DH_194,50.0,90.923,-62.294
DH_194,55.0,90.689,-62.701
DH_194,60.0,91.423,-63.117
DH_194,65.0,91.484,-63.525
DH_194,70.0,91.3,-63.85
DH_194,75.0,91.597,-64.217
DH_194,80.0,91.834,-64.558
DH_194,85.0,91.758,-64.95
DH_194,90.0,91.759,-65.317
DH_194,95.0,91.866,-65.6
DH_194,100.0,92.256,-65.975
DH_194,105.0,92.153,-66.425
DH_194,110.0,91.866,-66.817
DH_194,115.0,91.561,-67.134
DH_194,120.0,91.68,-67.442
DH_194,125.0,91.664,-67.826
DH_194,130.0,91.605,-68.242
DH_194,135.0,92.1,-68.625
DH_194,140.0,91.868,-68.95
DH_194,145.0,92.155,-69.184
DH_194,150.0,93.057,-69.4
DH_194,155.0,93.194,-69.7
DH_194,160.0,93.282,-69.984
DH_194,165.0,93.401,-70.142
DH_194,170.0,92.82,-70.384
DH_194,175.0,92.935,-70.501
DH_194,180.0,93.442,-70.458
DH_194,185.0,94.308,-70.477
DH_194,190.0,94.844,-70.625
DH_194,195.0,94.74,-70.933
DH_194,200.0,95.0,-71.208
DH_194,205.0,91.787,-71.488
DH_194,210.1,92.224,-71.524
DH_194,215.2,95.663,-71.483
DH_194,220.3,94.926,-71.704
DH_194,225.4,94.543,-71.964
DH_194,230.5,94.651,-72.123
DH_194,235.6,94.967,-71.843
DH_194,241.0,93.788,-71.883
DH_194,246.0,94.087,-70.266
DH_194,251.0,94.517,-69.417
DH_194,256.0,94.517,-69.417
DH_195,0.0,87.0,-60.0
DH_195,5.0,91.709,-59.708
DH_195,10.0,91.276,-59.959
DH_195,15.0,90.976,-60.392
DH_195,20.0,89.987,-60.803
DH_195,25.0,89.331,-61.134
DH_195,30.0,89.27,-61.625
DH_195,35.0,89.427,-61.751
DH_195,40.0,90.265,-61.734
DH_195,45.0,90.929,-62.225
DH_195,50.0,91.982,-62.66
DH_195,55.002,92.791,-63.134
DH_195,60.005,92.743,-63.817
DH_195,65.007,93.456,-64.27
DH_195,70.01,94.216,-64.433
DH_195,75.012,93.269,-64.67
DH_195,80.015,93.049,-65.128
DH_195,85.017,93.767,-65.392
DH_195,90.0,94.188,-65.734
DH_195,95.0,95.007,-66.126
DH_195,100.0,95.723,-66.392
DH_195,105.0,95.975,-66.767
DH_195,110.002,96.505,-67.143
DH_195,115.005,97.008,-67.358
DH_195,120.007,96.134,-67.694
DH_195,125.0,96.034,-67.96
DH_195,130.0,96.816,-68.417
DH_195,135.0,96.983,-68.975
DH_195,140.0,97.166,-69.275
DH_195,145.0,96.944,-69.692
DH_195,150.0,96.642,-69.917
DH_195,155.0,96.756,-70.192
DH_195,160.0,97.339,-70.584
DH_195,165.0,97.461,-70.909
DH_195,170.0,96.555,-71.243
DH_195,175.0,96.247,-71.575
DH_195,180.0,98.005,-71.797
DH_195,185.0,97.923,-72.106
DH_195,190.0,97.532,-72.387
DH_195,195.0,98.461,-72.6
DH_195,200.0,98.349,-72.95
DH_195,205.0,98.36,-73.258
DH_195,210.0,98.812,-73.551
DH_195,215.0,99.458,-73.8
DH_195,220.0,99.923,-74.009
DH_195,225.002,100.425,-74.075
DH_195,230.005,100.849,-74.142
DH_195,235.007,101.763,-74.385
DH_195,240.01,102.08,-74.4
DH_195,245.012,102.549,-74.694
DH_195,250.0,103.533,-75.133
DH_195,255.0,104.199,-75.475
DH_195,260.0,104.451,-75.917
DH_195,265.0,104.34,-76.267
DH_195,270.002,105.207,-76.693
DH_195,275.005,105.636,-76.992
DH_195,280.007,105.299,-77.351
DH_195,285.01,106.257,-77.677
DH_195,290.012,107.2,-77.959
DH_195,295.015,107.233,-78.167
DH_196,0.0,87.0,-60.0
DH_196,10.0,91.686,-61.005
DH_196,20.0,92.801,-61.626
DH_196,30.0,93.65,-62.296
DH_196,40.0,93.533,-62.888
DH_196,50.0,94.191,-63.371
DH_196,60.0,94.474,-63.775
DH_196,70.0,94.818,-64.226
DH_196,80.0,95.174,-64.675
DH_196,90.0,95.518,-65.126
DH_196,100.0,95.873,-65.575
DH_196,110.0,96.217,-66.026
DH_196,120.0,96.573,-66.475
DH_196,130.0,96.917,-66.925
DH_196,140.0,97.273,-67.375
DH_196,150.0,97.617,-67.825
DH_196,160.0,97.973,-68.275
DH_196,170.0,98.316,-68.725
DH_196,180.0,98.682,-69.187
DH_196,190.0,98.868,-69.424
DH_197,0.0,91.0,-60.0
DH_197,5.0,90.773,-60.167
DH_197,10.0,91.2,-60.5
DH_197,15.0,91.906,-60.867
DH_197,19.948,92.392,-61.308
DH_197,24.896,92.237,-61.647
DH_197,29.844,92.31,-61.947
DH_197,34.792,91.799,-62.249
DH_197,39.74,91.25,-62.425
DH_197,45.0,90.985,-62.809
DH_197,50.0,90.864,-63.392
DH_197,55.0,90.718,-63.884
DH_197,60.0,90.474,-64.333
DH_197,65.0,90.392,-64.775
DH_197,70.0,89.796,-65.167
DH_197,75.0,89.682,-65.584
DH_197,80.0,90.422,-65.926
DH_197,85.0,90.652,-66.333
DH_197,90.0,90.376,-66.725
DH_197,95.0,89.928,-67.125
DH_197,100.0,90.319,-67.519
DH_197,105.0,90.81,-67.834
DH_197,110.0,90.633,-68.108
DH_197,115.0,92.912,-68.397
DH_197,120.0,93.704,-68.723
DH_197,125.0,92.003,-69.167
DH_197,130.0,92.01,-69.3
DH_197,135.0,92.681,-69.3
DH_197,140.0,93.445,-69.684
DH_197,145.0,92.066,-70.242
DH_197,150.0,91.861,-70.599
DH_197,155.0,93.442,-70.942
DH_197,160.0,93.688,-71.459
DH_197,165.0,93.793,-71.783
